fecha,jornada,local,visitante,goles_local,goles_visitante,liga,entrenador_local,pais_entrenador_local,entrenador_visitante,pais_entrenador_visitante
14-03-2009,6,Gimnasia de La Plata,Tigre,0.0,1.0,primera_division_argentina,Leonardo Madelón,Argentina,Diego Cagna,Argentina
14-03-2009,6,CA Lanús,Colón de Santa Fe,2.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Antonio Mohamed,Argentina
14-03-2009,6,San Martín de Tucumán,Estudiantes,1.0,0.0,primera_division_argentina,Carlos Roldan,Argentina,Sergio Gurrieri,Argentina
15-03-2009,6,San Lorenzo,Banfield,3.0,1.0,primera_division_argentina,Miguel Russo,Argentina,Jorge Burruchaga,Argentina
15-03-2009,6,Newell's Old Boys,Huracán,2.0,2.0,primera_division_argentina,Roberto Sensini,Argentina,Ángel Cappa,Argentina
15-03-2009,6,Vélez Sarsfield,River Plate,1.0,1.0,primera_division_argentina,Ricardo Gareca,Argentina,Néstor Gorosito,Argentina
15-03-2009,6,Racing Club,Godoy Cruz,1.0,0.0,primera_division_argentina,Ricardo Caruso Lombardi,Argentina,Diego Cocca,Argentina
15-03-2009,6,Boca Juniors,Argentinos Juniors,3.0,0.0,primera_division_argentina,Carlos Ischia,Argentina,Claudio Vivas,Argentina
06-03-2009,5,Estudiantes,Vélez Sarsfield,0.0,1.0,primera_division_argentina,Leonardo Astrada,Argentina,Ricardo Gareca,Argentina
07-03-2009,5,CA Lanús,Newell's Old Boys,2.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Roberto Sensini,Argentina
07-03-2009,5,Huracán,Gimnasia de Jujuy,2.0,1.0,primera_division_argentina,Ángel Cappa,Argentina,Omar Labruna,Argentina
07-03-2009,5,Argentinos Juniors,Gimnasia de La Plata,1.0,1.0,primera_division_argentina,Claudio Vivas,Argentina,Leonardo Madelón,Argentina
08-03-2009,5,Colón de Santa Fe,Banfield,2.0,0.0,primera_division_argentina,Antonio Mohamed,Argentina,Jorge Burruchaga,Argentina
08-03-2009,5,Tigre,Racing Club,4.0,1.0,primera_division_argentina,Diego Cagna,Argentina,Ricardo Caruso Lombardi,Argentina
08-03-2009,5,River Plate,Arsenal de Sarandí,3.0,1.0,primera_division_argentina,Néstor Gorosito,Argentina,Daniel Garnero,Argentina
08-03-2009,5,Rosario Central,San Lorenzo,3.0,1.0,primera_division_argentina,Reinaldo Merlo,Argentina,Miguel Russo,Argentina
08-03-2009,5,Independiente,Boca Juniors,2.0,0.0,primera_division_argentina,Miguel Santoro,Argentina,Carlos Ischia,Argentina
29-03-2009,5,Godoy Cruz,San Martín de Tucumán,3.0,2.0,primera_division_argentina,Diego Cocca,Argentina,Carlos Roldan,Argentina
27-02-2009,4,Gimnasia de La Plata,Independiente,2.0,0.0,primera_division_argentina,Leonardo Madelón,Argentina,Miguel Santoro,Argentina
28-02-2009,4,Banfield,Rosario Central,3.0,1.0,primera_division_argentina,Jorge Burruchaga,Argentina,Gustavo Alfaro,Argentina
28-02-2009,4,Vélez Sarsfield,Godoy Cruz,4.0,0.0,primera_division_argentina,Ricardo Gareca,Argentina,Diego Cocca,Argentina
28-02-2009,4,Newell's Old Boys,Colón de Santa Fe,1.0,1.0,primera_division_argentina,Roberto Sensini,Argentina,Antonio Mohamed,Argentina
28-02-2009,4,San Martín de Tucumán,Tigre,2.0,2.0,primera_division_argentina,Carlos Roldan,Argentina,Diego Cagna,Argentina
01-03-2009,4,Racing Club,Argentinos Juniors,1.0,1.0,primera_division_argentina,Ricardo Caruso Lombardi,Argentina,Claudio Vivas,Argentina
01-03-2009,4,Arsenal de Sarandí,Estudiantes,3.0,1.0,primera_division_argentina,Daniel Garnero,Argentina,Leonardo Astrada,Argentina
01-03-2009,4,San Lorenzo,River Plate,5.0,1.0,primera_division_argentina,Miguel Russo,Argentina,Néstor Gorosito,Argentina
01-03-2009,4,Gimnasia de Jujuy,CA Lanús,0.0,2.0,primera_division_argentina,Omar Labruna,Argentina,Luis Zubeldía,Argentina
01-03-2009,4,Boca Juniors,Huracán,3.0,1.0,primera_division_argentina,Carlos Ischia,Argentina,Ángel Cappa,Argentina
20-02-2009,3,Newell's Old Boys,Gimnasia de Jujuy,1.0,1.0,primera_division_argentina,Roberto Sensini,Argentina,Omar Labruna,Argentina
21-02-2009,3,Huracán,Gimnasia de La Plata,0.0,2.0,primera_division_argentina,Ángel Cappa,Argentina,Leonardo Madelón,Argentina
21-02-2009,3,Independiente,Racing Club,2.0,0.0,primera_division_argentina,Miguel Santoro,Argentina,Juan Llop,Argentina
21-02-2009,3,Colón de Santa Fe,Rosario Central,2.0,0.0,primera_division_argentina,Antonio Mohamed,Argentina,Gustavo Alfaro,Argentina
22-02-2009,3,Godoy Cruz,Arsenal de Sarandí,1.0,0.0,primera_division_argentina,Diego Cocca,Argentina,Daniel Garnero,Argentina
22-02-2009,3,Tigre,Vélez Sarsfield,1.0,2.0,primera_division_argentina,Diego Cagna,Argentina,Ricardo Gareca,Argentina
22-02-2009,3,CA Lanús,Boca Juniors,1.0,0.0,primera_division_argentina,Luis Zubeldía,Argentina,Carlos Ischia,Argentina
22-02-2009,3,Argentinos Juniors,San Martín de Tucumán,2.0,2.0,primera_division_argentina,Claudio Vivas,Argentina,Carlos Roldan,Argentina
22-02-2009,3,River Plate,Banfield,2.0,0.0,primera_division_argentina,Néstor Gorosito,Argentina,Jorge Burruchaga,Argentina
22-02-2009,3,Estudiantes,San Lorenzo,2.0,1.0,primera_division_argentina,Leonardo Astrada,Argentina,Miguel Russo,Argentina
13-02-2009,2,Racing Club,Huracán,1.0,4.0,primera_division_argentina,Juan Llop,Argentina,Ángel Cappa,Argentina
14-02-2009,2,Colón de Santa Fe,Gimnasia de Jujuy,1.0,0.0,primera_division_argentina,Antonio Mohamed,Argentina,Omar Labruna,Argentina
14-02-2009,2,Vélez Sarsfield,Argentinos Juniors,1.0,1.0,primera_division_argentina,Ricardo Gareca,Argentina,Claudio Vivas,Argentina
14-02-2009,2,Boca Juniors,Newell's Old Boys,0.0,2.0,primera_division_argentina,Carlos Ischia,Argentina,Roberto Sensini,Argentina
14-02-2009,2,Banfield,Estudiantes,1.0,0.0,primera_division_argentina,Jorge Burruchaga,Argentina,Leonardo Astrada,Argentina
15-02-2009,2,Arsenal de Sarandí,Tigre,2.0,0.0,primera_division_argentina,Daniel Garnero,Argentina,Diego Cagna,Argentina
15-02-2009,2,Gimnasia de La Plata,CA Lanús,3.0,2.0,primera_division_argentina,Leonardo Madelón,Argentina,Luis Zubeldía,Argentina
15-02-2009,2,Rosario Central,River Plate,1.0,2.0,primera_division_argentina,Gustavo Alfaro,Argentina,Néstor Gorosito,Argentina
15-02-2009,2,San Martín de Tucumán,Independiente,3.0,0.0,primera_division_argentina,Carlos Roldan,Argentina,Miguel Santoro,Argentina
15-02-2009,2,San Lorenzo,Godoy Cruz,1.0,2.0,primera_division_argentina,Miguel Russo,Argentina,Diego Cocca,Argentina
06-02-2009,1,Tigre,San Lorenzo,1.0,3.0,primera_division_argentina,Diego Cagna,Argentina,Miguel Russo,Argentina
07-02-2009,1,Huracán,San Martín de Tucumán,1.0,0.0,primera_division_argentina,Ángel Cappa,Argentina,Carlos Roldan,Argentina
07-02-2009,1,Newell's Old Boys,Gimnasia de La Plata,3.0,0.0,primera_division_argentina,Roberto Sensini,Argentina,Leonardo Madelón,Argentina
07-02-2009,1,Argentinos Juniors,Arsenal de Sarandí,0.0,2.0,primera_division_argentina,Claudio Vivas,Argentina,Daniel Garnero,Argentina
07-02-2009,1,Godoy Cruz,Banfield,1.0,1.0,primera_division_argentina,Diego Cocca,Argentina,Jorge Burruchaga,Argentina
08-02-2009,1,Estudiantes,Rosario Central,0.0,0.0,primera_division_argentina,Leonardo Astrada,Argentina,Gustavo Alfaro,Argentina
08-02-2009,1,CA Lanús,Racing Club,3.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Juan Llop,Argentina
08-02-2009,1,Independiente,Vélez Sarsfield,0.0,0.0,primera_division_argentina,Miguel Santoro,Argentina,Ricardo Gareca,Argentina
08-02-2009,1,River Plate,Colón de Santa Fe,2.0,2.0,primera_division_argentina,Néstor Gorosito,Argentina,Antonio Mohamed,Argentina
08-02-2009,1,Gimnasia de Jujuy,Boca Juniors,1.0,2.0,primera_division_argentina,Omar Labruna,Argentina,Carlos Ischia,Argentina
13-12-2008,19,Newell's Old Boys,Racing Club,3.0,0.0,primera_division_argentina,Fernando Gamboa,Argentina,Juan Llop,Argentina
13-12-2008,19,Huracán,Vélez Sarsfield,3.0,0.0,primera_division_argentina,Ángel Cappa,Argentina,Pedro Larraquy,Argentina
13-12-2008,19,Estudiantes,River Plate,1.0,1.0,primera_division_argentina,Leonardo Astrada,Argentina,Gabriel Rodríguez,Argentina
14-12-2008,19,Gimnasia de Jujuy,Gimnasia de La Plata,1.0,1.0,primera_division_argentina,Omar Labruna,Argentina,Leonardo Madelón,Argentina
14-12-2008,19,Tigre,Banfield,1.0,0.0,primera_division_argentina,Diego Cagna,Argentina,Jorge Burruchaga,Argentina
14-12-2008,19,Boca Juniors,Colón de Santa Fe,3.0,2.0,primera_division_argentina,Carlos Ischia,Argentina,Antonio Mohamed,Argentina
14-12-2008,19,CA Lanús,San Martín de Tucumán,1.0,0.0,primera_division_argentina,Luis Zubeldía,Argentina,Carlos Roldan,Argentina
14-12-2008,19,Independiente,Arsenal de Sarandí,1.0,2.0,primera_division_argentina,Miguel Santoro,Argentina,Daniel Garnero,Argentina
14-12-2008,19,Argentinos Juniors,San Lorenzo,0.0,1.0,primera_division_argentina,Néstor Gorosito,Argentina,Miguel Russo,Argentina
14-12-2008,19,Godoy Cruz,Rosario Central,1.0,0.0,primera_division_argentina,Diego Cocca,Argentina,Gustavo Alfaro,Argentina
05-12-2008,18,Vélez Sarsfield,CA Lanús,0.0,2.0,primera_division_argentina,Pedro Larraquy,Argentina,Luis Zubeldía,Argentina
06-12-2008,18,Banfield,Argentinos Juniors,2.0,2.0,primera_division_argentina,Jorge Burruchaga,Argentina,Néstor Gorosito,Argentina
06-12-2008,18,Racing Club,Gimnasia de Jujuy,0.0,0.0,primera_division_argentina,Juan Llop,Argentina,Omar Labruna,Argentina
06-12-2008,18,San Martín de Tucumán,Newell's Old Boys,2.0,0.0,primera_division_argentina,Carlos Roldan,Argentina,Fernando Gamboa,Argentina
07-12-2008,18,River Plate,Godoy Cruz,1.0,2.0,primera_division_argentina,Gabriel Rodríguez,Argentina,Diego Cocca,Argentina
07-12-2008,18,Arsenal de Sarandí,Huracán,1.0,0.0,primera_division_argentina,Daniel Garnero,Argentina,Ángel Cappa,Argentina
07-12-2008,18,Gimnasia de La Plata,Boca Juniors,0.0,0.0,primera_division_argentina,Leonardo Madelón,Argentina,Carlos Ischia,Argentina
07-12-2008,18,Rosario Central,Tigre,2.0,3.0,primera_division_argentina,Gustavo Alfaro,Argentina,Diego Cagna,Argentina
07-12-2008,18,Colón de Santa Fe,Estudiantes,0.0,1.0,primera_division_argentina,Antonio Mohamed,Argentina,Leonardo Astrada,Argentina
07-12-2008,18,San Lorenzo,Independiente,4.0,1.0,primera_division_argentina,Miguel Russo,Argentina,Miguel Santoro,Argentina
28-11-2008,17,Independiente,Banfield,0.0,1.0,primera_division_argentina,Miguel Santoro,Argentina,Jorge Burruchaga,Argentina
29-11-2008,17,Gimnasia de La Plata,Colón de Santa Fe,1.0,0.0,primera_division_argentina,Leonardo Madelón,Argentina,Antonio Mohamed,Argentina
30-11-2008,17,Gimnasia de Jujuy,San Martín de Tucumán,1.0,0.0,primera_division_argentina,Omar Labruna,Argentina,Carlos Roldan,Argentina
30-11-2008,17,CA Lanús,Arsenal de Sarandí,2.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Daniel Garnero,Argentina
30-11-2008,17,Tigre,River Plate,3.0,1.0,primera_division_argentina,Diego Cagna,Argentina,Gabriel Rodríguez,Argentina
30-11-2008,17,Argentinos Juniors,Rosario Central,0.0,0.0,primera_division_argentina,Néstor Gorosito,Argentina,Gustavo Alfaro,Argentina
30-11-2008,17,Boca Juniors,Racing Club,2.0,1.0,primera_division_argentina,Carlos Ischia,Argentina,Juan Llop,Argentina
30-11-2008,17,Newell's Old Boys,Vélez Sarsfield,1.0,0.0,primera_division_argentina,Fernando Gamboa,Argentina,Hugo Tocalli,Argentina
02-12-2008,17,Huracán,San Lorenzo,1.0,4.0,primera_division_argentina,Ángel Cappa,Argentina,Miguel Russo,Argentina
10-12-2008,17,Godoy Cruz,Estudiantes,2.0,1.0,primera_division_argentina,Diego Cocca,Argentina,Leonardo Astrada,Argentina
21-11-2008,16,Arsenal de Sarandí,Newell's Old Boys,1.0,1.0,primera_division_argentina,Daniel Garnero,Argentina,Fernando Gamboa,Argentina
22-11-2008,16,Banfield,Huracán,0.0,0.0,primera_division_argentina,Jorge Burruchaga,Argentina,Ángel Cappa,Argentina
22-11-2008,16,Racing Club,Gimnasia de La Plata,1.0,1.0,primera_division_argentina,Juan Llop,Argentina,Leonardo Madelón,Argentina
22-11-2008,16,Rosario Central,Independiente,1.0,2.0,primera_division_argentina,Gustavo Alfaro,Argentina,Miguel Santoro,Argentina
22-11-2008,16,Colón de Santa Fe,Godoy Cruz,0.0,0.0,primera_division_argentina,Antonio Mohamed,Argentina,Diego Cocca,Argentina
23-11-2008,16,San Lorenzo,CA Lanús,1.0,3.0,primera_division_argentina,Miguel Russo,Argentina,Luis Zubeldía,Argentina
23-11-2008,16,River Plate,Argentinos Juniors,1.0,2.0,primera_division_argentina,Gabriel Rodríguez,Argentina,Néstor Gorosito,Argentina
23-11-2008,16,Vélez Sarsfield,Gimnasia de Jujuy,2.0,0.0,primera_division_argentina,Hugo Tocalli,Argentina,Omar Labruna,Argentina
23-11-2008,16,San Martín de Tucumán,Boca Juniors,1.0,2.0,primera_division_argentina,Carlos Roldan,Argentina,Carlos Ischia,Argentina
23-11-2008,16,Estudiantes,Tigre,3.0,1.0,primera_division_argentina,Leonardo Astrada,Argentina,Diego Cagna,Argentina
14-11-2008,15,CA Lanús,Banfield,1.0,1.0,primera_division_argentina,Luis Zubeldía,Argentina,Jorge Burruchaga,Argentina
15-11-2008,15,Gimnasia de La Plata,San Martín de Tucumán,1.0,0.0,primera_division_argentina,Leonardo Madelón,Argentina,Carlos Roldan,Argentina
15-11-2008,15,Huracán,Rosario Central,0.0,2.0,primera_division_argentina,Ángel Cappa,Argentina,Gustavo Alfaro,Argentina
15-11-2008,15,Tigre,Godoy Cruz,2.0,0.0,primera_division_argentina,Diego Cagna,Argentina,Diego Cocca,Argentina
15-11-2008,15,Gimnasia de Jujuy,Arsenal de Sarandí,0.0,1.0,primera_division_argentina,Omar Labruna,Argentina,Daniel Garnero,Argentina
16-11-2008,15,Racing Club,Colón de Santa Fe,0.0,2.0,primera_division_argentina,Juan Llop,Argentina,Antonio Mohamed,Argentina
16-11-2008,15,Newell's Old Boys,San Lorenzo,3.0,3.0,primera_division_argentina,Fernando Gamboa,Argentina,Miguel Russo,Argentina
16-11-2008,15,Boca Juniors,Vélez Sarsfield,2.0,3.0,primera_division_argentina,Carlos Ischia,Argentina,Hugo Tocalli,Argentina
16-11-2008,15,Independiente,River Plate,0.0,1.0,primera_division_argentina,Miguel Santoro,Argentina,Gabriel Rodríguez,Argentina
16-11-2008,15,Argentinos Juniors,Estudiantes,5.0,0.0,primera_division_argentina,Néstor Gorosito,Argentina,Leonardo Astrada,Argentina
07-11-2008,14,Rosario Central,CA Lanús,1.0,2.0,primera_division_argentina,Gustavo Alfaro,Argentina,Luis Zubeldía,Argentina
08-11-2008,14,Banfield,Newell's Old Boys,2.0,1.0,primera_division_argentina,Jorge Burruchaga,Argentina,Fernando Gamboa,Argentina
08-11-2008,14,Colón de Santa Fe,Tigre,2.0,2.0,primera_division_argentina,Antonio Mohamed,Argentina,Diego Cagna,Argentina
08-11-2008,14,Godoy Cruz,Argentinos Juniors,1.0,1.0,primera_division_argentina,Diego Cocca,Argentina,Néstor Gorosito,Argentina
08-11-2008,14,Vélez Sarsfield,Gimnasia de La Plata,0.0,2.0,primera_division_argentina,Hugo Tocalli,Argentina,Leonardo Madelón,Argentina
09-11-2008,14,Estudiantes,Independiente,1.0,0.0,primera_division_argentina,Leonardo Astrada,Argentina,Miguel Santoro,Argentina
09-11-2008,14,San Lorenzo,Gimnasia de Jujuy,2.0,1.0,primera_division_argentina,Miguel Russo,Argentina,Omar Labruna,Argentina
09-11-2008,14,Arsenal de Sarandí,Boca Juniors,0.0,1.0,primera_division_argentina,Daniel Garnero,Argentina,Carlos Ischia,Argentina
09-11-2008,14,San Martín de Tucumán,Racing Club,0.0,2.0,primera_division_argentina,Carlos Roldan,Argentina,Juan Llop,Argentina
09-11-2008,14,River Plate,Huracán,3.0,3.0,primera_division_argentina,Diego Simeone,Argentina,Ángel Cappa,Argentina
01-11-2008,13,Independiente,Godoy Cruz,1.0,1.0,primera_division_argentina,Miguel Santoro,Argentina,Diego Cocca,Argentina
01-11-2008,13,Huracán,Estudiantes,1.0,0.0,primera_division_argentina,Héctor Martínez,Argentina,Leonardo Astrada,Argentina
01-11-2008,13,Argentinos Juniors,Tigre,2.0,0.0,primera_division_argentina,Néstor Gorosito,Argentina,Diego Cagna,Argentina
01-11-2008,13,CA Lanús,River Plate,2.0,0.0,primera_division_argentina,Luis Zubeldía,Argentina,Diego Simeone,Argentina
02-11-2008,13,San Martín de Tucumán,Colón de Santa Fe,1.0,1.0,primera_division_argentina,Carlos Roldan,Argentina,Antonio Mohamed,Argentina
02-11-2008,13,Gimnasia de La Plata,Arsenal de Sarandí,0.0,1.0,primera_division_argentina,Leonardo Madelón,Argentina,Daniel Garnero,Argentina
02-11-2008,13,Newell's Old Boys,Rosario Central,1.0,0.0,primera_division_argentina,Fernando Gamboa,Argentina,Gustavo Alfaro,Argentina
02-11-2008,13,Boca Juniors,San Lorenzo,1.0,0.0,primera_division_argentina,Carlos Ischia,Argentina,Miguel Russo,Argentina
02-11-2008,13,Racing Club,Vélez Sarsfield,0.0,0.0,primera_division_argentina,Juan Llop,Argentina,Hugo Tocalli,Argentina
02-11-2008,13,Gimnasia de Jujuy,Banfield,2.0,0.0,primera_division_argentina,Omar Labruna,Argentina,Jorge Burruchaga,Argentina
28-10-2008,12,Tigre,Independiente,1.0,0.0,primera_division_argentina,Diego Cagna,Argentina,Miguel Santoro,Argentina
28-10-2008,12,Estudiantes,CA Lanús,1.0,0.0,primera_division_argentina,Leonardo Astrada,Argentina,Luis Zubeldía,Argentina
29-10-2008,12,Godoy Cruz,Huracán,2.0,3.0,primera_division_argentina,Daniel Oldrá,Argentina,Héctor Martínez,Argentina
29-10-2008,12,Vélez Sarsfield,San Martín de Tucumán,2.0,0.0,primera_division_argentina,Hugo Tocalli,Argentina,Carlos Roldan,Argentina
29-10-2008,12,Rosario Central,Gimnasia de Jujuy,3.0,0.0,primera_division_argentina,Gustavo Alfaro,Argentina,Omar Labruna,Argentina
29-10-2008,12,Banfield,Boca Juniors,0.0,1.0,primera_division_argentina,Jorge Burruchaga,Argentina,Carlos Ischia,Argentina
29-10-2008,12,River Plate,Newell's Old Boys,1.0,1.0,primera_division_argentina,Diego Simeone,Argentina,Fernando Gamboa,Argentina
29-10-2008,12,San Lorenzo,Gimnasia de La Plata,1.0,1.0,primera_division_argentina,Miguel Russo,Argentina,Leonardo Madelón,Argentina
29-10-2008,12,Colón de Santa Fe,Argentinos Juniors,5.0,2.0,primera_division_argentina,Antonio Mohamed,Argentina,Néstor Gorosito,Argentina
29-10-2008,12,Arsenal de Sarandí,Racing Club,2.0,2.0,primera_division_argentina,Daniel Garnero,Argentina,Juan Llop,Argentina
24-10-2008,11,San Martín de Tucumán,Arsenal de Sarandí,1.0,0.0,primera_division_argentina,Carlos Roldan,Argentina,Daniel Garnero,Argentina
25-10-2008,11,CA Lanús,Godoy Cruz,4.0,3.0,primera_division_argentina,Luis Zubeldía,Argentina,Daniel Oldrá,Argentina
25-10-2008,11,Vélez Sarsfield,Colón de Santa Fe,0.0,3.0,primera_division_argentina,Hugo Tocalli,Argentina,Antonio Mohamed,Argentina
25-10-2008,11,Newell's Old Boys,Estudiantes,1.0,1.0,primera_division_argentina,Fernando Gamboa,Argentina,Leonardo Astrada,Argentina
25-10-2008,11,Huracán,Tigre,0.0,3.0,primera_division_argentina,Héctor Martínez,Argentina,Diego Cagna,Argentina
26-10-2008,11,Independiente,Argentinos Juniors,1.0,1.0,primera_division_argentina,Miguel Santoro,Argentina,Néstor Gorosito,Argentina
26-10-2008,11,Boca Juniors,Rosario Central,2.0,1.0,primera_division_argentina,Carlos Ischia,Argentina,Gustavo Alfaro,Argentina
26-10-2008,11,Racing Club,San Lorenzo,2.0,1.0,primera_division_argentina,Juan Llop,Argentina,Miguel Russo,Argentina
26-10-2008,11,Gimnasia de Jujuy,River Plate,1.0,0.0,primera_division_argentina,Omar Labruna,Argentina,Diego Simeone,Argentina
26-10-2008,11,Gimnasia de La Plata,Banfield,0.0,0.0,primera_division_argentina,Leonardo Madelón,Argentina,Jorge Burruchaga,Argentina
18-10-2008,10,Argentinos Juniors,Huracán,2.0,0.0,primera_division_argentina,Néstor Gorosito,Argentina,Héctor Martínez,Argentina
18-10-2008,10,Estudiantes,Gimnasia de Jujuy,2.0,0.0,primera_division_argentina,Leonardo Astrada,Argentina,Omar Labruna,Argentina
18-10-2008,10,Colón de Santa Fe,Independiente,1.0,2.0,primera_division_argentina,Antonio Mohamed,Argentina,Miguel Santoro,Argentina
18-10-2008,10,San Lorenzo,San Martín de Tucumán,1.0,0.0,primera_division_argentina,Miguel Russo,Argentina,Carlos Roldan,Argentina
18-10-2008,10,Tigre,CA Lanús,3.0,0.0,primera_division_argentina,Diego Cagna,Argentina,Luis Zubeldía,Argentina
19-10-2008,10,Arsenal de Sarandí,Vélez Sarsfield,3.0,3.0,primera_division_argentina,Daniel Garnero,Argentina,Hugo Tocalli,Argentina
19-10-2008,10,Banfield,Racing Club,1.0,0.0,primera_division_argentina,Jorge Burruchaga,Argentina,Juan Llop,Argentina
19-10-2008,10,River Plate,Boca Juniors,0.0,1.0,primera_division_argentina,Diego Simeone,Argentina,Carlos Ischia,Argentina
19-10-2008,10,Godoy Cruz,Newell's Old Boys,0.0,0.0,primera_division_argentina,Daniel Oldrá,Argentina,Fernando Gamboa,Argentina
19-10-2008,10,Rosario Central,Gimnasia de La Plata,0.0,1.0,primera_division_argentina,Gustavo Alfaro,Argentina,Leonardo Madelón,Argentina
