jornada,fecha,puntos_actuales,equipo,liga,entrenador_nuevo,promedio_goles_hechos_antes_de_cambio_entrenador_1_5,promedio_goles_hechos_despues_de_cambio_entrenador_1_5,promedio_goles_recibidos_antes_de_cambio_entrenador_1_5,promedio_goles_recibidos_despues_de_cambio_entrenador_1_5,puntos_hechos_antes_de_cambio_entrenador_1_5,puntos_hechos_despues_de_cambio_entrenador_1_5,porcentaje_victorias_despues_de_cambio_entrenador_1_5,porcentaje_victorias_antes_de_cambio_entrenador_1_5,porcentaje_empates_despues_de_cambio_entrenador_1_5,porcentaje_empates_antes_de_cambio_entrenador_1_5,porcentaje_derrotas_despues_de_cambio_entrenador_1_5,porcentaje_derrotas_antes_de_cambio_entrenador_1_5
1,06-02-2011,0,Deportivo Cali,betplay_dimayor,Jaime De La Pava,2.0,0.4,1.0,1.6,9,3,0.2,0.4,0.0,0.6,0.8,0.0
1,27-08-2011,3,Deportivo Cali,betplay_dimayor,Jorge Cruz,1.6,1.0,0.8,1.6,10,5,0.2,0.6,0.4,0.2,0.4,0.2
8,25-09-2011,8,Deportivo Cali,betplay_dimayor,Jairo Arboleda,1.0,1.0,2.0,3.0,4,0,0.0,0.2,0.0,0.2,1.0,0.6
9,29-09-2011,11,Deportivo Cali,betplay_dimayor,Rubén Insúa,1.2,1.0,2.0,0.4,4,10,0.6,0.2,0.2,0.2,0.2,0.6
7,11-03-2012,7,Deportivo Cali,betplay_dimayor,Julio Comesaña,1.0,1.0,1.6,0.2,4,13,0.8,0.2,0.2,0.2,0.0,0.6
14,15-10-2012,15,Deportivo Cali,betplay_dimayor,Héctor Cárdenas,1.0,1.4,1.4,0.8,6,8,0.4,0.4,0.4,0.0,0.2,0.6
1,02-02-2013,3,Deportivo Cali,betplay_dimayor,Leonel Álvarez,1.4,1.2,0.8,1.0,8,8,0.4,0.4,0.4,0.4,0.2,0.2
6,06-03-2014,5,Deportivo Cali,betplay_dimayor,Héctor Cárdenas,0.4,1.0,1.4,0.0,2,3,1.0,0.0,0.0,0.4,0.0,0.6
7,24-02-2014,5,Deportivo Cali,betplay_dimayor,Leonel Álvarez,0.4,0.0,1.0,1.0,5,0,0.0,0.2,0.0,0.4,1.0,0.4
8,28-02-2014,5,Deportivo Cali,betplay_dimayor,Héctor Cárdenas,0.4,1.2,0.6,1.6,5,5,0.2,0.2,0.4,0.4,0.4,0.4
1,01-02-2015,1,Deportivo Cali,betplay_dimayor,Fernando Castro,2.0,1.0,2.2,1.0,7,8,0.4,0.4,0.4,0.2,0.2,0.4
14,25-04-2016,21,Deportivo Cali,betplay_dimayor,Mario Yepes,1.6,1.6,2.0,1.4,4,10,0.6,0.2,0.2,0.2,0.2,0.6
7,27-03-2017,11,Deportivo Cali,betplay_dimayor,Héctor Cárdenas,2.0,0.0,0.6,0.0,10,1,0.0,0.6,1.0,0.2,0.0,0.2
8,05-03-2017,11,Deportivo Cali,betplay_dimayor,Mario Yepes,1.2,1.0,0.6,3.0,8,0,0.0,0.4,0.0,0.4,1.0,0.2
9,13-03-2017,12,Deportivo Cali,betplay_dimayor,Héctor Cárdenas,1.0,1.6,1.2,0.8,5,9,0.4,0.2,0.6,0.4,0.0,0.4
1,04-02-2018,1,Deportivo Cali,betplay_dimayor,Gerardo Pelusso,1.0,1.4,2.0,0.6,4,7,0.4,0.2,0.2,0.2,0.4,0.6
1,27-01-2019,3,Deportivo Cali,betplay_dimayor,Lucas Pusineri,1.2,1.0,0.6,0.6,9,8,0.4,0.6,0.4,0.0,0.2,0.4
1,25-01-2020,3,Deportivo Cali,betplay_dimayor,Alfredo Arias,1.4,1.2,1.2,0.6,8,9,0.4,0.4,0.6,0.4,0.0,0.2
9,12-09-2021,9,Deportivo Cali,betplay_dimayor,Rafael Dudamel,1.2,1.4,1.8,1.2,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,26-08-2022,1,Deportivo Cali,betplay_dimayor,Mayer Candelo,0.6,1.0,1.2,2.2,5,2,0.0,0.2,0.4,0.4,0.6,0.4
1,02-02-2008,1,Deportes Quindío,betplay_dimayor,Néstor Otero,2.0,1.0,1.0,0.8,12,7,0.2,0.8,0.8,0.0,0.0,0.2
15,25-10-2009,14,Deportes Quindío,betplay_dimayor,Wilman Conde,1.0,1.0,2.6,0.8,3,8,0.4,0.2,0.4,0.0,0.2,0.8
1,06-02-2011,3,Deportes Quindío,betplay_dimayor,Fernando Castro,1.4,1.0,0.8,0.4,9,10,0.6,0.4,0.2,0.6,0.2,0.0
1,02-02-2013,0,Deportes Quindío,betplay_dimayor,Eduardo Cruz,1.4,0.0,1.8,1.0,3,2,0.0,0.2,0.4,0.0,0.6,0.8
15,11-05-2013,8,Deportes Quindío,betplay_dimayor,César Torres,0.0,0.75,2.0,1.0,1,5,0.25,0.0,0.5,0.2,0.25,0.8
1,28-07-2013,0,Deportes Quindío,betplay_dimayor,Arturo Boyacá,0.6,0.4,1.4,1.8,5,1,0.0,0.2,0.2,0.4,0.8,0.4
11,26-09-2013,5,Deportes Quindío,betplay_dimayor,César Torres,0.6,0.4,2.4,1.2,4,6,0.4,0.2,0.0,0.2,0.6,0.6
1,18-07-2021,3,Deportes Quindío,betplay_dimayor,Óscar Quintabani,0.8,1.4,1.4,1.2,6,7,0.4,0.4,0.2,0.0,0.4,0.6
1,07-02-2009,0,Atlético Huila,betplay_dimayor,Miguel Prince,0.2,0.8,1.4,1.4,1,6,0.4,0.0,0.0,0.2,0.6,0.8
9,23-03-2009,7,Atlético Huila,betplay_dimayor,Guillermo Berrio,1.4,0.6,2.0,1.0,4,5,0.2,0.2,0.4,0.2,0.4,0.6
1,29-08-2011,3,Atlético Huila,betplay_dimayor,Néstor Otero,1.0,1.2,2.0,1.2,4,7,0.4,0.2,0.2,0.2,0.4,0.6
8,16-09-2012,6,Atlético Huila,betplay_dimayor,Alvaro Gomez,0.4,0.6,1.0,1.0,3,7,0.4,0.0,0.2,0.6,0.4,0.4
1,27-07-2013,0,Atlético Huila,betplay_dimayor,Javier Álvarez,1.8,1.0,1.2,1.4,5,4,0.2,0.2,0.2,0.4,0.6,0.4
12,28-09-2013,9,Atlético Huila,betplay_dimayor,Virgilio Puerto,0.8,1.6,2.0,1.6,2,8,0.4,0.0,0.4,0.4,0.2,0.6
1,04-09-2014,0,Atlético Huila,betplay_dimayor,Fernando Castro,1.4,3.0,1.6,4.0,7,0,0.0,0.4,0.0,0.2,1.0,0.4
2,26-07-2014,0,Atlético Huila,betplay_dimayor,Virgilio Puerto,1.6,1.4,2.4,2.0,4,4,0.2,0.2,0.2,0.2,0.6,0.6
7,30-08-2014,5,Atlético Huila,betplay_dimayor,Fernando Castro,1.4,1.4,2.0,0.4,4,9,0.4,0.2,0.6,0.2,0.0,0.6
1,01-02-2015,0,Atlético Huila,betplay_dimayor,José Santa,1.0,1.4,0.2,1.0,10,10,0.6,0.6,0.2,0.2,0.2,0.2
18,14-05-2016,18,Atlético Huila,betplay_dimayor,Oswaldo Durán,0.4,1.4,2.0,1.0,1,7,0.4,0.0,0.2,0.2,0.4,0.8
15,30-09-2016,19,Atlético Huila,betplay_dimayor,Virgilio Puerto,1.0,0.8,1.4,2.2,3,6,0.4,0.0,0.0,0.6,0.6,0.4
1,05-02-2017,1,Atlético Huila,betplay_dimayor,Jorge Vivaldo,0.4,0.6,2.0,1.6,4,4,0.2,0.2,0.2,0.2,0.6,0.6
20,28-05-2017,21,Atlético Huila,betplay_dimayor,Jorge Bermúdez,1.0,1.0,1.6,0.0,3,3,1.0,0.2,0.0,0.0,0.0,0.8
1,08-07-2017,1,Atlético Huila,betplay_dimayor,Néstor Craviotto,1.2,1.0,1.2,1.2,6,6,0.2,0.4,0.6,0.0,0.2,0.6
10,15-09-2018,2,Atlético Huila,betplay_dimayor,Dayron Pérez,0.6,0.6,1.8,0.4,0,8,0.4,0.0,0.4,0.0,0.2,1.0
11,24-03-2019,7,Atlético Huila,betplay_dimayor,Luis Herrera,0.8,0.8,1.8,1.2,4,6,0.2,0.2,0.6,0.2,0.2,0.6
6,20-08-2019,6,Atlético Huila,betplay_dimayor,Jorge Bernal,1.4,0.2,1.8,1.4,6,2,0.0,0.2,0.4,0.6,0.6,0.2
20,29-10-2019,16,Atlético Huila,betplay_dimayor,Dayron Pérez,0.4,0.6666666666666666,0.8,1.3333333333333333,3,1,0.0,0.0,0.3333333333333333,0.6,0.6666666666666666,0.4
3,02-08-2021,1,Atlético Huila,betplay_dimayor,Alberto Rujana,0.6,0.8,1.2,1.2,2,5,0.2,0.0,0.4,0.4,0.4,0.6
1,27-01-2014,3,Boyacá Chicó,betplay_dimayor,Eduardo Pimentel,0.6,1.4,1.6,0.6,3,12,0.8,0.2,0.0,0.0,0.2,0.8
1,31-01-2015,0,Boyacá Chicó,betplay_dimayor,Eduardo Lara,1.4,0.4,1.0,1.2,7,3,0.0,0.4,0.6,0.2,0.4,0.4
20,17-05-2015,17,Boyacá Chicó,betplay_dimayor,Eduardo Pimentel,0.6,0.2,1.4,0.8,6,4,0.2,0.4,0.2,0.0,0.6,0.6
20,22-11-2015,17,Boyacá Chicó,betplay_dimayor,Ricardo Pérez,1.0,0.0,1.2,3.5,7,0,0.0,0.4,0.0,0.2,1.0,0.4
2,07-02-2016,0,Boyacá Chicó,betplay_dimayor,Darío Sierra,0.6,0.6,2.4,1.6,3,2,0.0,0.2,0.4,0.0,0.6,0.8
19,22-05-2016,17,Boyacá Chicó,betplay_dimayor,Nelson Gómez,1.6,0.5,2.2,1.0,3,1,0.0,0.0,0.5,0.6,0.5,0.4
1,04-07-2016,0,Boyacá Chicó,betplay_dimayor,Darío Sierra,1.4,0.2,2.2,1.4,2,0,0.0,0.0,0.0,0.4,1.0,0.6
11,12-09-2016,4,Boyacá Chicó,betplay_dimayor,Nelson Oliveira,0.8,0.6,1.8,2.0,4,1,0.0,0.2,0.2,0.2,0.8,0.6
1,05-02-2018,1,Boyacá Chicó,betplay_dimayor,Jhon Jaime Gómez,2.0,0.6,1.4,2.0,9,1,0.0,0.6,0.2,0.0,0.8,0.4
9,19-09-2020,5,Boyacá Chicó,betplay_dimayor,Bélmer Aguilar,0.8,0.6,1.8,1.6,2,6,0.4,0.0,0.0,0.4,0.6,0.6
1,20-01-2021,0,Boyacá Chicó,betplay_dimayor,Mario García,0.6,0.2,2.0,1.4,3,1,0.0,0.2,0.2,0.0,0.8,0.8
1,03-02-2008,0,Cúcuta Deportivo,betplay_dimayor,Pedro Sarmiento,1.4,0.4,1.2,1.0,7,3,0.2,0.2,0.0,0.8,0.8,0.0
1,07-02-2009,0,Cúcuta Deportivo,betplay_dimayor,Jorge Pinto,0.6,0.8,1.2,0.6,6,7,0.4,0.4,0.2,0.0,0.4,0.6
1,31-01-2010,0,Cúcuta Deportivo,betplay_dimayor,Néstor Otero,0.8,0.2,1.0,1.0,5,4,0.2,0.2,0.2,0.4,0.6,0.4
1,06-02-2011,3,Cúcuta Deportivo,betplay_dimayor,Juan Díaz,1.4,1.2,1.0,1.2,8,7,0.4,0.4,0.2,0.4,0.4,0.2
1,27-08-2011,0,Cúcuta Deportivo,betplay_dimayor,Jaime De La Pava,1.4,1.2,1.0,1.4,9,5,0.2,0.4,0.4,0.6,0.4,0.0
1,28-01-2012,1,Cúcuta Deportivo,betplay_dimayor,Juan Díaz,0.8,0.8,1.8,1.8,5,4,0.2,0.2,0.2,0.4,0.6,0.4
9,25-03-2012,7,Cúcuta Deportivo,betplay_dimayor,Óscar Quintabani,0.6,0.8,1.8,1.8,6,3,0.2,0.4,0.0,0.0,0.8,0.6
17,04-11-2012,24,Cúcuta Deportivo,betplay_dimayor,Éinar Angulo,0.8,1.0,1.6,1.0,5,3,0.5,0.2,0.0,0.4,0.5,0.4
1,04-02-2013,1,Cúcuta Deportivo,betplay_dimayor,Guillermo Sanguinetti,0.8,1.4,1.8,0.2,5,11,0.6,0.2,0.4,0.4,0.0,0.4
2,04-08-2013,3,Cúcuta Deportivo,betplay_dimayor,Álvaro Aponte,1.6,2.0,1.8,1.6666666666666667,5,3,0.3333333333333333,0.2,0.0,0.4,0.6666666666666666,0.4
5,22-08-2013,3,Cúcuta Deportivo,betplay_dimayor,Julio González,1.6,0.6,1.6,1.8,4,2,0.0,0.2,0.4,0.2,0.6,0.6
1,02-02-2015,3,Cúcuta Deportivo,betplay_dimayor,Alberto Suárez,1.6,0.8,1.0,1.8,10,5,0.2,0.6,0.4,0.2,0.4,0.2
9,12-03-2015,7,Cúcuta Deportivo,betplay_dimayor,Carlos Quintero,0.6,1.5,2.2,2.0,2,1,0.0,0.0,0.5,0.4,0.5,0.6
11,23-03-2015,8,Cúcuta Deportivo,betplay_dimayor,Marcelo Fuentes,1.0,0.2,2.2,0.8,2,4,0.0,0.0,0.8,0.4,0.2,0.6
20,17-05-2015,15,Cúcuta Deportivo,betplay_dimayor,Flabio Torres,0.8,0.8,1.4,2.0,4,5,0.2,0.2,0.4,0.2,0.4,0.6
5,24-09-2015,4,Cúcuta Deportivo,betplay_dimayor,Carlos Quintero,0.8,2.0,2.0,3.0,5,0,0.0,0.2,0.0,0.4,1.0,0.4
6,17-08-2015,5,Cúcuta Deportivo,betplay_dimayor,Flabio Torres,0.8,0.0,2.2,1.5,4,1,0.0,0.2,0.25,0.2,0.75,0.6
10,07-09-2015,5,Cúcuta Deportivo,betplay_dimayor,Carlos Quintero,0.4,1.6,1.8,1.6,1,6,0.4,0.0,0.0,0.2,0.6,0.8
1,27-01-2019,3,Cúcuta Deportivo,betplay_dimayor,Sebastián Méndez,0.4,2.2,1.6,1.0,1,13,0.8,0.0,0.2,0.2,0.0,0.8
1,16-07-2019,3,Cúcuta Deportivo,betplay_dimayor,Pablo Garabello,0.8,1.2,1.6,1.6,4,7,0.4,0.2,0.2,0.2,0.4,0.6
6,18-08-2019,8,Cúcuta Deportivo,betplay_dimayor,Guillermo Sanguinetti,1.2,1.6,1.6,0.8,7,11,0.6,0.4,0.4,0.2,0.0,0.4
1,26-01-2020,1,Cúcuta Deportivo,betplay_dimayor,Jairo Patiño,1.0,0.5,1.2,1.5,7,2,0.0,0.4,0.5,0.2,0.5,0.4
5,17-02-2020,3,Cúcuta Deportivo,betplay_dimayor,Jorge Artigas,0.4,1.4,1.2,1.6,3,5,0.2,0.0,0.4,0.6,0.4,0.4
18,07-11-2020,14,Cúcuta Deportivo,betplay_dimayor,David Suárez,0.6,0.3333333333333333,1.8,2.6666666666666665,4,0,0.0,0.2,0.0,0.2,1.0,0.6
6,25-08-2018,1,Leones FC,betplay_dimayor,Luis Perea,0.2,1.2,1.4,1.2,0,6,0.2,0.0,0.6,0.0,0.2,1.0
10,11-03-2014,8,Fortaleza FC,betplay_dimayor,Alexis García,1.6,0.6,1.6,0.8,6,5,0.2,0.2,0.4,0.6,0.4,0.2
1,30-01-2016,0,Fortaleza FC,betplay_dimayor,Nilton Bernal,1.4,1.2,0.2,2.2,11,3,0.2,0.6,0.0,0.4,0.8,0.0
1,03-07-2016,0,Fortaleza FC,betplay_dimayor,Freddy Amazo,0.8,0.4,2.4,1.0,3,4,0.2,0.2,0.2,0.0,0.6,0.8
6,02-08-2016,4,Fortaleza FC,betplay_dimayor,Carlos Barrato,0.4,1.4,1.0,2.2,4,4,0.2,0.2,0.2,0.2,0.6,0.6
15,06-04-2014,12,Uniautónoma FC,betplay_dimayor,Jaime De La Pava,1.2,0.8,2.8,1.4,3,5,0.2,0.2,0.4,0.0,0.4,0.8
11,25-09-2014,5,Uniautónoma FC,betplay_dimayor,Calixto Chiquillo,0.6,1.0,1.8,0.4,2,6,0.2,0.0,0.6,0.4,0.2,0.6
9,12-03-2015,6,Uniautónoma FC,betplay_dimayor,Giovanni Hernández,0.4,1.0,1.6,1.6,4,7,0.4,0.2,0.2,0.2,0.4,0.6
20,22-11-2015,22,Uniautónoma FC,betplay_dimayor,Harold Viafara,1.4,1.0,1.0,0.0,7,3,1.0,0.4,0.0,0.2,0.0,0.4
11,25-09-2014,16,Águilas Pereira,betplay_dimayor,Óscar Quintabani,0.4,1.6,2.0,1.2,0,10,0.6,0.0,0.2,0.0,0.2,1.0
1,01-02-2015,0,Águilas Pereira,betplay_dimayor,Alvaro Gomez,1.4,0.8,1.0,0.8,10,7,0.4,0.6,0.2,0.2,0.4,0.2
14,08-04-2015,17,Águilas Pereira,betplay_dimayor,Óscar Quintabani,0.4,1.6,0.6,1.2,4,10,0.6,0.0,0.2,0.8,0.2,0.2
15,04-10-2015,16,Águilas Pereira,betplay_dimayor,Néstor Otero,0.8,1.2,1.2,0.4,5,8,0.4,0.2,0.4,0.4,0.2,0.4
1,27-08-2011,0,Itagüi Ditaires,betplay_dimayor,Alvaro Gomez,1.0,1.2,1.4,0.8,4,8,0.4,0.2,0.4,0.2,0.2,0.6
1,29-01-2012,1,Itagüi Ditaires,betplay_dimayor,Hernán Torres,0.8,1.4,0.6,0.6,10,11,0.6,0.6,0.4,0.2,0.0,0.2
1,29-07-2012,3,Itagüi Ditaires,betplay_dimayor,Leonel Álvarez,1.4,1.6,0.6,0.8,10,10,0.6,0.6,0.2,0.2,0.2,0.2
1,04-02-2013,1,Itagüi Ditaires,betplay_dimayor,Jorge Bernal,1.0,1.8,1.0,0.4,6,9,0.4,0.2,0.6,0.6,0.0,0.2
1,25-01-2014,0,Itagüi Ditaires,betplay_dimayor,Alberto Gamero,1.0,1.0,1.0,1.6,10,7,0.4,0.6,0.2,0.2,0.4,0.2
1,08-02-2009,0,Real Cartagena,betplay_dimayor,Hubert Bodhert,0.8,1.2,1.6,0.8,2,8,0.4,0.0,0.4,0.4,0.2,0.6
11,15-10-2011,11,Real Cartagena,betplay_dimayor,Mario Vanemerak,1.0,0.6,1.6,0.6,4,5,0.2,0.2,0.4,0.2,0.4,0.6
1,29-01-2012,1,Real Cartagena,betplay_dimayor,Germán González,0.8,1.4,1.4,1.6,4,6,0.2,0.2,0.6,0.2,0.2,0.6
6,30-08-2012,3,Real Cartagena,betplay_dimayor,Hubert Bodhert,0.8,0.4,1.8,2.6,3,0,0.0,0.2,0.0,0.0,1.0,0.8
1,30-03-2003,1,Coritiba - PR,brasileirao,Paulo Bonamigo,1.0,1.2,1.8,1.6,6,4,0.2,0.4,0.2,0.0,0.6,0.6
1,23-04-2004,3,Coritiba - PR,brasileirao,Antônio Lopes,1.4,1.0,1.4,1.0,5,6,0.2,0.2,0.6,0.4,0.2,0.4
3,08-05-2005,6,Coritiba - PR,brasileirao,Cuca,1.4,1.6,1.2,1.4,8,7,0.4,0.4,0.2,0.4,0.4,0.2
21,29-10-2005,29,Coritiba - PR,brasileirao,Cláudio Marques,1.4,2.0,1.2,3.0,8,0,0.0,0.4,0.0,0.4,1.0,0.2
22,26-08-2005,32,Coritiba - PR,brasileirao,Cuca,1.6,0.8,1.6,1.4,7,5,0.2,0.4,0.4,0.2,0.4,0.4
31,12-10-2005,38,Coritiba - PR,brasileirao,Júnior Lopes,0.8,0.5,1.0,2.25,5,0,0.0,0.2,0.0,0.4,1.0,0.4
35,31-10-2005,38,Coritiba - PR,brasileirao,Márcio Araújo,0.4,1.6,2.2,1.2,0,7,0.4,0.0,0.2,0.0,0.4,1.0
1,11-05-2008,3,Coritiba - PR,brasileirao,Dorival Júnior,0.8,1.2,0.8,1.2,7,5,0.2,0.4,0.4,0.2,0.4,0.4
1,09-05-2009,0,Coritiba - PR,brasileirao,René Simões,1.8,1.2,1.8,2.6,4,1,0.0,0.2,0.2,0.2,0.8,0.6
19,16-08-2009,19,Coritiba - PR,brasileirao,Ney Franco,1.0,1.6,2.0,0.8,1,10,0.6,0.0,0.2,0.2,0.2,0.8
1,22-05-2011,0,Coritiba - PR,brasileirao,Marcelo Oliveira,0.8,1.6,2.4,1.6,4,4,0.2,0.2,0.2,0.2,0.6,0.6
23,08-09-2012,25,Coritiba - PR,brasileirao,Marquinhos Santos,1.2,1.4,1.6,1.0,6,7,0.4,0.4,0.2,0.0,0.4,0.6
1,20-04-2014,1,Coritiba - PR,brasileirao,Celso Roth,0.8,0.8,0.8,1.2,7,3,0.0,0.4,0.6,0.2,0.4,0.4
